age,education_num,hours_per_week,occupation_prestige,sex,income_high
21,8,25,0.432,1,0
27,12,53,0.762,1,1
47,10,35,0.809,1,1
51,11,31,0.52,0,1
46,11,43,0.476,0,0
41,6,50,0.264,1,0
64,9,53,0.386,0,1
36,8,38,0.16,0,0
44,13,34,0.571,1,0
62,13,48,0.752,1,1
61,11,39,0.501,1,1
43,8,40,0.346,0,0
61,10,54,0.824,1,1
55,8,42,0.398,0,1
35,11,40,0.79,1,1
50,14,46,0.58,1,1
23,9,44,0.505,0,0
47,15,50,0.412,1,0
17,6,38,0.458,0,0
37,11,38,0.42,1,0
39,13,34,0.703,1,1
30,12,59,0.694,1,0
30,12,40,0.384,1,0
47,13,32,0.698,1,1
50,8,38,0.527,1,0
32,6,30,0.682,0,0
53,16,35,0.371,1,1
64,13,22,0.636,0,0
36,12,19,0.591,0,0
38,12,39,0.465,1,0
46,13,48,0.697,1,0
62,8,36,0.518,1,1
40,10,32,0.533,0,0
39,15,40,0.322,0,1
33,13,40,0.42,1,1
46,6,43,0.262,1,0
43,13,51,0.481,1,1
31,11,52,0.727,1,1
23,11,50,0.407,1,0
48,10,17,0.077,0,0
34,10,35,0.208,0,0
42,13,27,0.468,1,0
45,11,38,0.748,1,1
40,14,43,0.422,1,1
53,10,15,0.626,0,0
35,14,28,0.47,0,0
36,9,45,0.528,1,0
38,12,49,0.194,0,1
42,6,40,0.457,0,0
36,12,36,0.443,1,0
24,11,61,0.29,1,0
22,11,51,0.63,0,1
17,15,38,0.726,1,0
19,12,47,0.733,1,1
34,12,42,0.448,1,0
35,11,45,0.706,1,1
33,9,33,0.586,0,1
45,11,27,0.538,1,0
27,15,23,0.521,0,0
35,11,38,0.421,1,0
33,6,37,0.371,1,0
46,12,44,0.35,0,0
17,9,68,0.167,1,1
57,6,38,0.375,0,0
34,10,57,0.597,0,0
18,13,52,0.968,1,1
44,8,30,0.478,0,0
57,13,50,0.0,0,0
34,12,39,0.52,1,0
50,10,64,0.633,1,0
61,5,32,0.306,0,0
26,6,34,0.417,0,0
17,12,51,0.518,1,1
38,15,35,0.913,1,0
43,13,45,0.614,1,0
42,9,69,0.746,1,1
47,10,52,0.623,0,0
80,13,47,0.504,1,1
50,12,37,0.825,1,1
49,14,65,0.377,1,0
50,14,26,0.264,0,1
23,12,36,0.499,1,1
42,8,48,0.194,0,0
25,7,34,0.384,1,0
23,15,39,0.412,1,1
38,14,40,0.234,1,1
26,15,47,0.887,1,1
52,10,56,0.7,1,0
58,12,43,0.505,1,1
55,7,48,0.429,1,0
32,6,38,0.431,1,1
40,10,26,0.0,0,0
35,12,27,0.586,1,0
24,9,25,0.685,0,0
46,11,49,0.235,0,1
37,5,31,0.223,0,0
39,8,46,0.341,1,0
33,8,38,0.042,0,1
39,8,22,0.786,0,0
17,11,19,0.741,1,0
43,12,16,0.394,0,0
39,15,46,0.604,1,0
35,7,34,0.436,1,1
35,11,52,0.574,1,1
17,15,49,0.539,1,0
32,11,46,0.535,1,1
28,14,55,0.314,1,1
47,8,42,0.4,1,0
60,9,28,0.117,1,0
56,12,53,0.35,1,1
37,14,30,0.775,1,1
41,12,41,0.34,1,1
38,13,42,0.606,1,1
38,14,41,0.54,1,0
54,14,42,0.531,1,0
28,7,44,0.554,0,0
22,9,27,0.212,1,0
45,10,15,0.341,0,0
30,11,45,0.573,1,0
34,13,44,0.78,1,0
51,14,47,0.127,1,1
28,10,32,0.713,0,0
52,11,38,0.114,1,0
51,8,65,0.528,1,1
23,13,32,0.852,1,1
41,10,52,0.364,1,1
45,13,37,0.897,1,1
31,9,39,0.563,0,1
36,8,27,0.456,0,1
23,11,29,0.682,1,1
40,11,62,0.447,1,1
47,14,51,0.482,1,1
41,12,33,0.216,0,1
81,13,41,0.246,1,1
33,10,33,0.575,1,1
46,8,22,0.34,0,0
44,6,38,0.442,0,0
48,10,47,0.961,1,1
33,10,26,0.46,0,0
22,7,34,0.378,0,0
59,11,36,0.59,1,0
21,10,62,0.266,1,0
55,12,48,0.558,1,1
22,8,51,0.475,0,0
33,10,51,0.602,1,1
21,16,29,0.29,1,0
46,13,45,0.806,1,0
46,15,40,0.428,1,0
50,12,31,0.88,1,1
63,11,51,0.752,1,0
49,7,66,0.42,0,0
36,12,46,0.607,1,1
36,12,29,0.359,1,0
34,10,45,0.416,1,1
38,10,23,0.418,1,0
51,13,16,0.46,0,0
48,13,39,0.709,1,1
65,8,36,0.465,1,0
70,11,39,0.492,1,1
36,13,42,0.859,1,0
54,11,36,0.236,1,0
44,8,17,0.552,0,1
52,9,38,0.597,1,0
25,13,41,0.459,1,0
19,11,26,0.78,0,0
46,10,44,0.8,1,0
20,11,24,0.603,0,0
31,11,27,0.788,1,1
46,10,49,0.0,1,1
64,9,40,0.549,1,0
66,14,21,0.531,1,1
59,10,36,0.361,1,1
70,11,53,0.986,1,1
26,7,21,0.338,0,0
27,9,35,0.636,0,0
55,10,36,0.697,0,0
28,15,37,0.294,1,1
51,7,21,0.178,0,0
17,10,59,0.103,0,0
25,10,31,0.368,1,0
38,13,35,0.029,0,1
48,15,51,0.49,1,1
60,15,42,0.662,1,1
17,13,33,0.438,0,0
41,11,20,0.543,0,1
55,15,42,0.215,1,1
30,8,36,0.516,0,0
19,12,36,0.61,0,0
35,9,25,0.041,0,0
57,11,51,0.33,1,0
32,8,32,0.314,0,0
49,10,29,0.671,0,0
47,15,34,0.56,1,1
42,9,33,0.322,1,1
27,6,39,0.481,1,1
30,8,58,0.691,1,0
24,11,30,0.139,0,0
19,7,54,0.963,1,1
42,9,36,0.347,1,0
30,11,22,0.206,0,0
33,13,49,0.657,1,0
34,8,60,0.34,0,1
19,7,50,0.911,1,0
33,10,51,0.481,1,1
19,12,42,0.641,1,0
35,13,47,0.545,1,0
37,15,44,0.677,1,1
49,11,54,0.643,1,0
24,10,36,0.403,1,0
34,9,60,0.681,1,0
20,8,31,0.697,1,0
30,8,47,0.218,0,0
25,11,30,0.446,1,1
45,9,49,0.252,0,0
73,16,61,0.4,1,1
48,13,28,0.291,0,0
35,8,27,0.312,0,0
47,11,45,0.772,1,1
43,13,43,0.447,1,0
41,12,27,0.787,0,1
26,14,48,0.652,1,0
21,12,21,0.326,0,0
57,16,30,0.561,1,1
38,12,41,0.21,1,0
49,9,30,0.315,0,0
30,12,23,0.368,1,0
33,7,35,0.346,1,1
37,9,45,0.773,1,1
17,12,45,0.485,1,0
33,16,44,0.481,1,1
38,10,31,0.296,0,0
54,11,33,0.441,1,0
31,10,49,0.714,1,1
44,13,40,0.707,1,0
67,14,36,0.326,0,0
29,13,40,0.599,1,0
33,12,42,0.681,1,0
30,6,59,0.666,1,0
17,7,46,0.698,1,0
27,10,28,0.282,0,0
17,10,25,0.334,0,0
45,10,41,0.541,1,1
48,13,29,0.134,1,1
38,14,47,0.678,1,1
40,8,23,0.302,0,0
49,15,50,0.226,1,1
63,8,42,0.452,0,0
45,13,40,0.571,1,0
31,15,52,0.646,1,1
30,12,33,0.758,1,1
59,15,39,0.274,1,1
24,7,33,0.647,1,0
17,11,46,0.316,1,0
74,8,7,0.569,0,1
53,13,46,0.749,1,1
17,13,64,0.624,1,0
23,16,49,0.736,1,0
39,12,48,0.529,1,1
29,8,41,0.171,0,1
43,12,39,0.858,1,1
17,13,49,0.757,1,1
40,11,46,0.654,1,1
41,14,35,0.623,1,1
38,13,18,0.262,1,0
54,14,39,0.427,0,1
49,9,40,0.602,1,0
65,10,57,0.091,1,0
53,16,51,0.29,1,1
54,11,31,0.658,0,0
31,8,58,0.379,0,0
40,14,60,0.8,1,1
20,13,25,0.48,0,0
20,11,23,0.197,0,0
43,13,28,0.622,1,0
41,12,65,0.538,1,1
50,11,16,0.552,0,0
39,12,43,0.69,1,0
32,9,41,0.393,1,0
34,16,44,0.731,1,0
36,7,26,0.017,0,0
28,13,24,0.715,1,1
25,16,51,0.772,1,1
17,8,19,0.884,0,0
33,11,43,0.428,1,0
68,14,46,0.774,1,1
35,12,30,0.516,1,1
44,10,43,0.609,1,0
22,11,35,0.415,1,0
42,16,44,0.605,1,1
20,12,23,0.584,0,0
38,14,36,0.593,1,0
42,13,51,0.63,1,0
17,14,55,0.552,1,1
62,9,35,0.555,0,1
17,11,56,0.129,1,0
37,9,36,0.6,1,0
31,12,42,0.668,1,1
44,15,33,0.492,1,1
54,14,24,0.386,1,0
24,10,29,0.615,1,1
49,7,33,0.081,0,0
17,13,36,0.773,1,1
56,14,18,0.273,1,0
24,11,24,0.51,1,1
40,13,49,0.358,1,1
51,15,46,0.596,1,0
40,9,42,0.437,1,1
52,10,32,0.497,1,0
32,14,44,0.462,1,1
39,14,54,0.583,1,1
34,13,71,0.308,1,1
38,13,56,0.536,1,1
64,16,47,0.63,1,1
31,5,46,0.475,0,0
21,15,61,0.596,0,0
55,14,47,0.415,1,1
42,13,37,0.465,1,1
34,8,40,0.502,1,0
19,12,25,0.524,1,0
19,10,28,0.277,1,0
51,13,30,0.451,0,0
24,6,27,0.612,1,0
36,9,55,0.212,1,0
57,12,37,0.325,1,1
33,4,41,0.508,0,0
45,12,54,0.547,1,1
46,11,35,0.654,0,1
41,12,40,0.204,0,0
33,12,17,0.861,1,1
26,10,49,0.354,0,0
48,6,35,0.147,0,0
34,13,40,0.742,1,1
51,13,47,0.543,1,1
35,11,33,0.737,1,1
27,14,23,0.586,1,1
41,10,28,0.793,0,1
44,14,24,0.275,0,0
30,16,71,0.595,1,1
19,14,49,0.674,1,0
24,10,9,0.197,0,0
23,12,43,0.575,1,1
41,10,37,0.496,1,1
28,13,41,0.625,1,0
50,9,33,0.371,0,1
67,12,44,0.096,1,1
44,10,44,0.42,1,0
17,11,31,0.6,1,0
42,9,42,0.619,1,0
34,13,16,0.685,0,0
42,9,49,0.504,1,0
25,14,38,0.362,1,0
50,8,37,0.903,0,0
43,11,40,0.508,1,0
33,9,23,0.046,0,0
41,4,43,0.453,1,0
68,12,41,0.737,1,0
45,6,24,0.279,0,0
38,10,10,0.271,0,0
40,9,27,0.303,0,0
48,13,22,0.319,0,0
49,11,21,0.473,0,1
21,10,33,0.305,0,0
33,9,55,0.613,1,1
47,12,40,0.625,1,1
35,11,23,0.41,0,0
44,7,32,0.287,0,0
53,12,32,0.551,1,0
35,8,55,0.385,0,0
44,6,42,0.257,0,1
35,14,34,0.128,0,1
37,7,22,0.57,1,0
56,10,35,0.783,1,1
60,16,44,0.344,1,1
25,6,45,0.605,0,0
31,10,38,0.355,0,1
46,13,36,0.305,1,1
48,10,61,0.526,1,1
55,11,52,0.651,1,1
22,10,47,0.321,1,0
30,12,40,0.612,1,0
47,13,56,0.358,0,1
26,11,25,0.574,1,0
43,9,31,0.644,1,0
51,12,51,0.653,1,1
30,14,49,0.428,1,1
32,16,29,0.451,1,1
29,15,34,0.47,1,1
17,12,49,0.352,1,0
57,10,38,0.369,1,0
18,11,33,0.309,1,0
51,15,41,0.514,0,0
51,12,24,0.708,0,1
34,10,60,0.552,1,1
51,12,50,0.696,1,1
40,9,36,0.691,1,0
44,10,16,0.673,0,0
48,14,40,0.113,0,0
25,11,36,0.732,1,1
51,15,37,0.519,1,1
52,12,34,0.327,0,0
24,10,28,0.493,1,1
27,11,46,0.811,1,1
17,12,37,0.438,1,1
45,11,47,0.682,1,1
58,10,53,0.582,1,0
50,12,12,0.488,0,1
55,10,20,0.496,0,1
40,12,31,0.185,0,0
51,10,44,0.443,1,0
36,10,60,0.332,1,0
44,9,39,0.083,0,1
30,16,45,0.343,1,1
33,6,38,0.323,0,0
33,16,59,0.787,1,1
49,13,35,0.612,1,0
57,16,75,0.764,1,1
42,12,49,0.581,1,1
51,13,50,0.428,1,0
48,12,39,0.698,0,0
34,10,36,0.506,0,1
35,15,42,0.442,0,0
18,9,37,0.582,1,1
22,11,35,0.57,1,0
17,12,45,0.302,0,0
52,14,57,0.294,1,1
48,10,42,0.282,1,0
17,8,45,0.825,0,0
52,11,33,0.654,1,0
24,8,44,0.59,0,0
30,9,27,0.697,1,0
53,11,51,0.588,1,1
35,13,38,0.79,0,1
48,9,25,0.212,0,0
60,10,37,0.474,0,0
30,11,40,0.661,1,0
47,13,47,0.545,1,1
43,14,35,0.795,1,1
54,15,26,0.563,1,1
37,9,51,0.692,1,1
54,8,53,0.556,0,1
52,9,56,0.462,0,1
39,16,51,0.56,1,1
64,8,33,0.442,0,0
36,13,24,0.286,1,0
44,9,26,0.29,0,1
19,11,29,0.6,1,0
31,7,44,0.4,0,0
39,11,50,0.32,0,1
43,10,33,0.597,1,1
43,11,37,0.224,1,0
27,11,49,0.568,1,1
43,4,31,0.424,0,0
41,12,34,0.625,1,1
29,10,50,0.27,1,1
53,8,30,0.954,1,1
30,11,52,0.616,1,1
17,8,50,0.624,0,0
48,8,24,0.608,0,0
21,10,42,0.755,1,0
35,11,33,0.249,0,0
29,11,51,0.471,0,0
28,13,41,0.328,1,0
27,11,41,0.494,0,0
28,9,36,0.364,0,0
21,11,56,0.597,1,1
46,11,62,0.879,1,1
24,10,42,0.276,0,0
25,14,37,0.653,1,1
48,13,36,0.422,0,0
27,10,41,0.565,1,0
17,10,52,0.155,0,0
28,10,45,0.507,1,1
55,13,48,0.334,1,1
43,15,54,0.815,1,1
35,10,44,0.608,1,1
17,13,57,0.538,1,0
49,13,15,0.239,0,0
41,13,74,0.545,1,0
70,13,46,0.581,1,1
27,14,54,0.484,1,1
33,9,46,0.422,1,1
21,12,42,0.636,1,1
35,9,52,0.531,1,0
36,11,42,0.196,0,0
37,12,32,0.416,1,1
57,12,49,0.418,1,0
50,9,47,0.397,0,0
33,9,54,1.0,1,0
36,8,30,0.356,1,0
37,11,58,0.736,1,0
20,10,43,0.529,0,1
20,12,32,0.485,0,1
21,13,62,0.589,1,1
34,9,39,0.638,1,1
43,11,59,0.225,1,0
30,11,37,0.672,1,0
32,10,33,0.338,0,0
27,6,45,0.775,0,0
44,13,51,0.47,1,1
36,15,46,0.754,1,1
63,14,39,0.81,1,1
35,16,44,0.818,1,1
32,9,36,0.596,1,0
50,12,36,0.428,1,1
67,16,15,0.548,1,1
42,15,49,0.412,1,0
43,10,40,0.353,1,1
60,13,48,0.81,1,1
29,11,27,0.481,0,1
50,8,44,0.344,0,0
32,15,49,0.57,0,1
46,11,33,0.567,0,0
37,11,53,0.611,1,0
44,9,44,0.754,1,0
32,15,29,0.636,1,1
34,12,34,0.553,1,1
54,9,36,0.797,1,0
23,9,21,0.239,0,0
24,10,28,0.314,1,0
43,15,26,0.241,1,1
49,9,37,0.441,0,0
17,14,62,0.569,1,0
29,9,35,0.515,0,0
21,14,47,0.268,1,0
43,11,54,0.288,0,1
53,7,33,0.393,0,1
22,12,40,0.269,1,1
41,12,43,0.215,0,0
71,9,47,0.542,0,1
40,13,38,0.116,1,0
35,12,28,0.73,1,1
43,9,44,0.309,1,1
41,15,54,0.45,1,1
32,10,30,0.686,1,1
32,12,51,0.447,1,0
42,7,38,0.341,0,1
55,14,37,0.362,0,0
23,8,25,0.453,0,0
38,8,47,0.927,1,0
17,16,32,0.478,1,0
28,12,36,0.23,0,1
28,10,35,0.325,0,0
32,14,68,0.815,1,1
36,10,45,0.27,1,0
32,12,51,0.492,0,0
51,11,36,0.533,1,1
36,11,44,0.823,1,1
30,13,47,0.672,1,1
30,13,44,0.633,0,0
22,15,54,0.654,1,0
36,13,44,0.351,1,1
34,11,28,0.416,0,0
17,12,35,0.773,1,0
50,10,25,1.0,1,1
41,11,54,0.537,1,0
42,10,25,0.516,1,1
38,9,39,0.397,0,1
40,13,51,0.448,1,1
45,10,68,0.507,1,1
40,8,42,0.824,0,0
47,10,37,0.251,0,1
25,14,54,0.416,1,1
40,9,47,0.233,0,0
55,9,35,0.559,0,0
34,9,26,0.129,0,0
19,10,47,0.503,1,1
36,10,43,0.325,0,0
45,13,48,0.87,1,1
51,8,28,0.315,0,0
48,12,24,0.24,0,0
33,13,39,0.803,1,0
33,10,42,0.785,1,0
51,8,30,0.752,0,0
24,11,32,0.038,0,0
56,15,48,0.551,1,1
28,9,42,0.669,1,0
37,11,50,0.456,1,0
49,6,49,0.471,1,0
53,10,24,0.617,1,0
44,16,53,0.348,1,0
28,11,56,0.388,1,0
39,11,39,0.301,0,0
56,9,43,0.506,1,1
44,11,33,0.588,1,0
41,9,32,0.98,1,0
54,11,37,0.545,1,1
54,11,50,0.472,1,0
41,8,49,0.324,0,0
24,10,43,0.607,1,0
53,11,56,0.261,1,1
53,10,48,0.447,1,1
17,12,41,0.38,1,1
50,8,33,0.716,1,1
49,14,49,0.34,0,0
25,11,28,0.637,0,1
52,8,32,0.526,0,0
33,14,53,0.496,1,0
17,15,44,0.597,1,1
54,7,51,0.287,0,1
33,16,44,0.513,1,1
26,9,21,0.484,1,0
42,10,32,0.857,1,1
64,13,49,0.706,1,0
31,10,47,0.421,1,1
50,14,46,0.644,1,1
44,9,74,0.36,1,1
48,11,46,0.387,1,0
31,11,49,0.0,1,0
57,16,45,0.714,1,1
52,15,44,0.566,1,1
33,6,35,0.203,1,0
35,14,52,0.658,1,1
25,9,46,0.667,1,0
17,11,38,0.256,0,0
31,6,30,0.433,0,0
44,8,47,0.463,1,1
54,8,30,0.374,0,0
40,13,26,0.568,1,1
32,7,61,0.53,1,0
32,14,24,0.522,0,0
58,13,48,0.693,1,1
39,9,31,0.579,1,0
20,13,31,0.424,1,0
45,16,40,0.278,0,0
20,10,35,0.665,0,0
33,14,43,0.921,1,0
42,12,44,0.495,1,0
35,13,25,0.491,1,1
36,11,16,0.788,0,0
42,16,54,0.464,1,1
53,8,44,0.339,0,1
24,9,49,0.485,0,0
38,16,27,0.587,1,0
33,5,51,0.617,1,0
41,10,27,0.528,0,1
53,8,35,0.523,1,0
28,13,31,0.608,1,1
51,13,47,0.524,1,1
33,11,45,0.373,1,1
44,15,60,0.305,1,0
68,12,32,0.686,1,1
48,6,25,0.192,0,0
48,12,43,0.62,1,0
38,7,15,0.139,0,0
38,14,36,0.56,1,1
27,14,65,0.679,1,0
23,12,45,0.596,1,1
49,14,42,0.37,0,0
32,9,41,0.605,1,0
39,9,32,0.389,0,1
17,16,51,0.562,1,1
44,7,17,0.351,0,0
50,7,28,0.563,1,1
34,10,43,0.453,0,0
34,11,54,0.69,1,0
52,14,49,0.32,1,1
57,8,40,0.35,0,1
36,16,15,0.737,1,1
29,9,22,0.723,1,0
44,8,34,0.603,0,0
32,13,41,0.582,1,1
17,12,42,0.693,1,1
36,10,34,0.366,0,1
34,15,36,0.87,1,0
47,12,40,0.574,1,0
17,11,33,0.622,0,0
46,13,20,0.516,1,1
53,12,35,0.486,1,1
30,10,50,0.592,1,1
18,13,58,0.421,1,0
29,10,40,0.526,0,0
30,13,52,0.702,1,0
62,16,59,0.683,1,1
41,14,54,0.652,1,1
33,5,41,0.2,1,0
63,12,44,0.366,1,1
51,13,42,0.439,1,1
33,16,39,0.438,1,1
38,11,43,0.322,0,0
26,16,38,0.882,1,1
42,8,36,0.496,0,0
55,15,35,0.548,1,1
41,9,38,0.376,1,0
36,12,40,0.733,1,1
40,12,29,0.48,1,0
38,13,45,0.282,0,0
73,11,30,0.885,1,1
34,16,38,0.689,1,1
48,13,34,0.269,1,1
19,10,48,0.598,0,0
17,9,28,0.866,0,0
17,14,62,0.566,1,1
29,15,45,0.351,0,1
18,9,27,0.52,0,0
43,14,57,0.431,0,1
56,10,31,0.372,1,1
45,12,43,0.647,1,1
29,10,48,0.8,1,0
55,13,51,0.601,1,1
59,11,46,0.729,1,1
45,8,38,0.662,1,1
32,13,53,0.785,1,1
37,11,25,0.648,1,0
53,11,34,0.62,0,0
38,9,54,0.574,1,0
54,12,53,0.56,0,1
56,11,55,0.349,0,1
28,13,46,0.66,1,1
23,13,41,0.586,1,0
35,9,49,0.438,1,1
37,16,34,0.674,0,0
60,12,67,0.62,1,1
19,10,34,0.618,1,0
44,13,53,0.834,1,1
42,10,27,0.658,0,1
28,9,43,0.31,0,0
46,14,18,0.437,1,0
32,9,28,0.629,0,1
24,8,47,0.321,0,0
50,10,49,0.397,1,0
57,10,61,0.775,1,0
64,10,42,0.446,1,0
46,8,21,0.525,0,0
43,12,30,0.344,1,0
56,7,33,0.251,0,0
41,15,46,0.613,1,0
23,6,37,0.404,0,1
25,11,33,0.61,0,0
51,9,38,0.761,1,1
44,12,47,0.428,1,0
18,7,41,0.28,0,1
38,14,18,0.311,0,0
47,15,40,0.402,1,1
28,16,69,0.437,1,0
61,12,48,0.426,1,0
53,13,51,0.792,1,1
56,16,39,0.381,1,0
78,8,44,0.446,1,1
48,8,53,0.315,0,0
29,11,34,0.603,1,0
39,11,58,0.6,1,0
33,16,40,0.292,0,0
56,8,31,0.827,1,0
35,12,31,0.688,1,1
37,12,45,0.288,1,0
24,6,50,0.495,1,1
20,11,37,0.446,1,0
62,10,70,0.79,1,1
66,12,49,0.59,1,1
20,11,61,0.452,1,0
17,8,33,0.686,1,1
37,12,49,0.585,1,1
28,8,54,0.763,1,0
58,7,40,0.271,0,0
33,11,28,0.698,0,0
40,9,23,0.505,1,1
29,9,47,0.359,0,1
33,13,38,0.273,1,0
46,16,42,0.505,1,1
26,14,53,0.565,1,1
23,9,43,0.982,1,1
63,9,51,0.683,1,1
26,7,40,0.247,0,0
17,11,38,0.379,1,0
43,7,43,0.562,0,0
41,14,47,0.824,1,1
56,9,36,0.464,0,0
52,13,43,0.483,1,1
40,14,48,0.742,1,1
43,10,61,0.703,1,1
24,11,14,0.257,0,0
37,8,36,0.554,1,1
34,9,40,0.39,0,1
50,10,41,0.786,1,0
29,13,21,0.57,1,0
26,15,40,0.436,1,0
42,16,53,0.618,1,1
31,16,36,0.687,1,1
28,8,33,0.226,0,0
54,14,23,0.552,1,0
63,14,26,0.278,0,0
24,12,34,0.404,1,0
46,9,38,0.265,1,1
32,8,34,0.224,1,0
60,12,37,0.399,0,1
48,12,37,0.672,1,1
27,10,31,0.193,0,0
32,9,46,0.279,1,1
43,11,17,0.162,0,0
36,12,36,0.0,0,0
35,14,51,0.608,0,0
28,12,41,0.432,1,0
45,13,59,0.511,1,1
52,13,32,0.41,0,1
19,12,44,0.55,1,1
39,10,69,0.536,1,1
34,11,15,0.636,0,1
24,11,31,0.585,1,0
42,10,31,0.186,0,0
55,5,29,0.3,0,0
44,9,34,0.604,1,0
36,7,51,0.713,1,0
17,10,32,0.532,0,0
40,11,33,0.573,1,0
42,10,36,0.217,1,0
41,16,41,0.264,1,1
45,6,37,0.212,0,0
31,14,52,0.77,1,1
18,7,38,0.648,0,0
41,9,14,0.188,0,0
38,9,34,0.329,0,0
42,11,48,0.501,1,1
57,6,48,0.202,0,1
56,6,30,0.587,0,0
44,16,43,0.634,1,1
33,8,39,0.464,0,0
51,10,40,0.588,1,0
36,12,57,0.255,1,1
42,9,63,0.76,1,0
26,12,44,0.471,1,0
33,13,34,0.434,1,0
35,12,41,0.247,0,1
25,13,68,0.534,1,1
45,8,46,0.367,0,1
26,14,40,0.69,1,1
27,12,71,0.751,1,1
42,14,55,0.422,1,1
34,12,30,0.753,0,0
30,7,36,0.312,0,0
42,11,36,0.218,0,0
36,14,41,0.959,1,1
23,12,43,0.32,0,1
32,8,45,0.433,0,0
25,9,24,0.065,0,0
64,12,10,0.557,0,0
18,11,47,0.592,1,0
58,8,38,0.924,1,1
53,12,37,0.33,0,1
41,13,37,0.244,1,1
26,12,69,0.394,1,1
34,9,34,0.432,0,0
41,11,19,1.0,1,1
75,13,37,0.627,1,1
41,11,34,0.493,0,0
17,10,29,0.567,0,0
41,13,39,0.489,1,1
44,8,37,0.522,1,1
34,11,35,0.428,0,0
40,14,58,0.538,1,0
51,11,51,0.798,1,1
17,13,18,0.419,0,0
31,10,36,0.582,1,1
33,11,42,0.539,1,1
63,5,31,0.57,0,1
38,7,25,0.517,1,0
45,12,36,0.506,1,1
41,12,22,0.428,0,0
62,14,36,0.649,1,0
59,9,45,0.547,1,0
36,12,46,0.33,0,0
29,9,48,0.629,0,0
40,10,39,0.475,1,0
53,11,49,0.615,1,0
17,14,52,0.306,1,0
53,15,30,0.604,1,1
37,9,54,0.389,1,0
38,8,45,0.283,1,0
40,13,35,0.64,1,1
39,14,58,0.702,1,1
40,13,37,0.68,1,1
58,12,36,0.849,1,0
40,10,29,0.59,1,0
47,11,46,0.717,1,1
58,12,32,0.433,0,1
43,13,35,0.599,1,1
32,10,70,0.642,1,0
38,9,16,0.608,0,0
38,10,38,0.049,0,0
54,10,36,0.619,1,1
58,10,34,0.679,1,0
23,12,38,0.471,1,0
54,4,46,0.676,1,0
56,11,57,0.478,1,1
17,13,35,0.155,1,0
40,6,46,0.505,0,1
55,8,30,0.083,0,0
50,16,63,0.085,0,1
46,12,31,0.551,1,0
17,13,42,0.545,1,0
30,10,36,0.858,1,1
48,15,36,0.441,1,1
24,12,27,0.307,1,0
26,13,17,0.299,0,0
38,13,13,0.177,0,0
54,12,30,0.425,0,1
32,14,12,0.688,1,0
32,13,26,0.536,1,1
37,7,39,0.448,1,0
46,9,38,0.208,0,0
59,16,49,0.591,1,0
49,8,37,0.253,0,1
38,12,40,0.757,1,0
50,13,33,0.759,1,1
41,11,43,0.34,0,0
46,5,35,0.564,1,0
34,16,48,0.741,1,0
17,14,50,0.498,0,1
47,6,40,0.891,1,1
61,15,45,0.592,1,0
23,14,37,0.223,1,0
74,13,52,0.627,1,1
52,9,48,0.392,1,0
22,10,51,0.541,0,1
26,9,40,0.532,1,0
35,8,38,0.561,1,1
33,7,33,0.587,1,0
44,4,22,0.173,0,0
25,9,32,0.317,0,0
28,10,30,0.49,0,0
36,11,53,0.338,1,1
24,6,37,0.63,0,0
54,11,31,0.667,1,1
39,9,18,0.585,0,0
26,8,20,0.636,0,0
27,11,54,0.709,0,0
17,10,57,0.578,1,1
54,11,37,0.734,1,1
29,12,48,0.572,1,1
31,11,28,0.514,1,1
55,15,25,0.565,0,0
36,8,32,0.767,0,0
49,12,49,0.759,1,0
23,10,31,0.794,1,1
36,8,48,0.824,1,1
33,14,48,0.277,0,1
30,10,62,0.534,1,1
19,11,27,0.341,1,0
31,12,75,0.709,1,0
24,14,51,0.435,1,1
17,11,37,0.3,0,0
49,11,45,0.845,1,1
38,13,39,0.705,1,1
35,9,42,0.679,1,0
32,15,19,0.471,0,0
41,11,24,0.731,1,1
20,9,46,0.379,0,0
33,8,52,0.556,1,0
50,5,23,0.509,0,0
36,13,35,0.314,0,0
34,16,20,0.622,1,1
40,12,21,0.276,0,0
45,5,24,0.456,0,0
42,10,40,0.32,1,0
46,12,44,0.45,1,1
27,9,57,0.222,0,0
44,11,42,0.248,1,0
61,11,32,0.574,0,1
32,8,29,0.448,0,0
40,7,30,0.599,0,0
43,15,33,0.325,1,0
57,13,58,1.0,1,1
35,8,41,0.85,1,0
38,9,31,0.579,0,0
47,11,39,0.308,0,0
53,9,37,0.528,1,1
35,15,50,0.824,1,1
51,16,22,0.55,1,1
46,10,41,0.424,1,0
37,9,45,0.611,1,0
29,11,40,0.652,1,0
41,15,41,0.492,1,1
68,14,34,0.565,0,0
34,13,42,0.87,1,1
59,14,27,0.347,1,0
47,14,63,0.304,1,0
34,8,26,0.821,1,0
36,11,32,0.306,0,0
42,11,42,0.52,1,1
31,13,51,0.655,1,0
62,10,53,0.767,1,1
32,16,47,0.162,1,1
70,10,35,0.277,0,0
37,13,18,0.67,1,0
26,9,25,0.56,1,0
21,12,51,0.388,1,0
44,9,14,0.39,0,0
44,12,32,0.673,1,1
40,11,33,0.552,1,1
50,13,27,0.669,1,1
45,7,48,0.597,1,0
40,11,49,0.474,1,0
25,11,22,0.825,0,0
55,12,36,0.618,1,1
35,16,52,0.533,1,1
29,8,32,0.43,1,0
44,15,61,0.681,1,1
35,11,32,0.616,1,1
29,8,45,0.745,1,0
